,Date,Product,Brand,Category,Quantity,Unit Price,Shipping Charges,Total Price,Billing Address,Seller Address,Shipping Address,Gender,Age,Mode,Prime,City Tiers (Customer),City Tiers (Seller),Weekday,Month
2034,2022-10-18,aloe vera gel,greenworth,Personal Hygiene,1.0,202.0,0.0,239.0,ahemdabad,ahemdabad,ahemdabad,M,25,UPI,Yes,2,2,Tuesday,October
2035,2022-10-17,dog food,animalfarm,Others,1.0,278.0,0.0,278.0,howrah,howrah,howrah,M,25,UPI,Yes,2,2,Monday,October
2036,2022-11-01,wireless earphone,one plus,Electronics,1.0,1439.0,0.0,1699.0,bhubaneshwar,bhubaneshwar,bhubaneshwar,M,25,UPI,Yes,2,2,Tuesday,November
2037,2022-03-10,wall stickers,decals design,Others,1.0,155.0,0.0,184.0,ranhi,ranhi,ranhi,M,25,UPI,Yes,2,2,Thursday,March
2038,2022-10-15,lamp,wipro,Eletrical Equipment,1.0,422.0,0.0,499.0,bangalore,bangalore,bangalore,M,25,UPI,Yes,1,1,Saturday,October
2039,2022-10-15,led lamp,syska,Eletrical Equipment,1.0,719.0,0.0,849.0,bangalore,bangalore,bangalore,M,25,UPI,Yes,1,1,Saturday,October
2040,2022-08-10,writing tablet,Storio kids toys,Others,1.0,200.0,0.0,225.0,howrah,howrah,howrah,M,25,UPI,Yes,2,2,Wednesday,August
2041,2022-08-10,tempered glass,MGR,Others,1.0,507.0,0.0,549.0,gurgaon,gurgaon,gurgaon,M,25,UPI,Yes,2,2,Wednesday,August
2042,2022-08-10,window curtian,Venom,Others,1.0,665.0,0.0,699.0,panipat,panipat,panipat,M,25,UPI,Yes,3,3,Wednesday,August
2043,2022-06-10,tooth cleaner,flyngo,Personal Hygiene,1.0,143.0,0.0,169.0,bangalore,bangalore,bangalore,M,25,UPI,Yes,1,1,Friday,June
2044,2022-03-10,wall stickers,decals design,Others,1.0,200.0,0.0,224.0,ranchi,ranchi,ranchi,M,25,UPI,Yes,2,2,Thursday,March
2045,2022-09-30,trimmer,philips,Personal Hygiene,1.0,2963.0,0.0,3497.0,bangalore,bangalore,bangalore,M,25,Debit Card,Yes,1,1,Friday,September
2046,2022-09-27,keyboard,logitech,Electronics,1.0,2283.0,0.0,2694.0,bangalore,bangalore,bangalore,M,25,UPI,No,1,1,Tuesday,September
2047,2022-09-28,mouse,HP,Electronics,1.0,604.0,0.0,713.0,bangalore,bangalore,bangalore,M,25,UPI,No,1,1,Wednesday,September
2048,2022-09-27,wireless earphones,Boat,Electronics,1.0,999.0,0.0,0.0,howrah,howrah,howrah,M,25,Gift Card,No,2,2,Tuesday,September
2049,2022-09-24,wired earphone,Boat,Electronics,1.0,253.0,0.0,299.0,bangalore,bangalore,bangalore,M,25,UPI,No,1,1,Saturday,September
2050,2022-09-23,Smart watch,MI,Electronics,1.0,83.0,0.0,99.0,jamshedpur,jamshedpur,jamshedpur,M,25,UPI,No,2,2,Friday,September
2051,2022-09-23,shirt,Gustave,Clothing and Fashion,1.0,534.0,0.0,611.0,jamshedpur,jamshedpur,jamshedpur,M,25,UPI,No,2,2,Friday,September
2052,2022-09-23,mobile charger,MI,Electronics,1.0,83.0,0.0,99.0,jamshedpur,jamshedpur,jamshedpur,M,25,UPI,No,2,2,Friday,September
2053,2022-09-21,tan removal cream,Raaga,Personal Hygiene,1.0,206.0,0.0,244.0,bangalore,bangalore,bangalore,M,25,UPI,Yes,1,1,Wednesday,September
2054,2022-09-19,cushion cover,Vendola microfiber,Others,1.0,523.0,0.0,550.0,bangalore,bangalore,bangalore,M,25,UPI,Yes,1,1,Monday,September
2055,2022-09-18,dog food,animalfarm,Others,1.0,263.0,0.0,263.0,bangalore,bangalore,bangalore,M,25,UPI,Yes,1,1,Sunday,September
2056,2022-09-18,cushion cover,silimo,Others,1.0,651.0,0.0,769.0,bangalore,bangalore,bangalore,M,25,UPI,Yes,1,1,Sunday,September
2057,2022-04-09,women pants,nandini,Clothing and Fashion,1.0,557.0,0.0,585.0,jamshedpur,jamshedpur,jamshedpur,M,25,UPI,Yes,2,2,Saturday,April
2058,2021-11-18,decorative item,Aerohaven,Others,1.0,332.0,0.0,349.0,bangalore,bangalore,bangalore,M,25,UPI,Yes,1,1,Thursday,November
2059,2022-12-01,mirror,sagrach,Others,1.0,465.0,0.0,538.0,bangalore,bangalore,bangalore,M,25,UPI,Yes,1,1,Thursday,December
2060,2022-05-13,potting soil fertiliser,trustbasket,Others,1.0,222.0,0.0,468.0,bangalore,bangalore,bangalore,M,25,UPI,Yes,1,1,Friday,May
2061,2022-11-09,smart tv,TCL,Home and Decor,1.0,23429.0,0.0,29990.0,bangalore,bangalore,bangalore,M,25,Credit Card,Yes,1,1,Wednesday,November
2062,2022-06-09,type c cable,MI,Electronics,1.0,168.0,0.0,199.0,jamshedpur,jamshedpur,jamshedpur,M,25,UPI,Yes,2,2,Thursday,June
2063,2022-05-09,honey,dabur,Food,1.0,300.0,0.0,0.0,jamshedpur,jamshedpur,jamshedpur,M,25,Gift Card,Yes,2,2,Monday,May
2064,2022-03-09,mattress,wakefit,Home and Decor,1.0,8010.0,0.0,8917.0,bangalore,bangalore,bangalore,M,25,Debit Card,Yes,1,1,Wednesday,March
2065,2022-02-09,masala oats,safola,Food,1.0,135.0,0.0,160.0,jamshedpur,jamshedpur,jamshedpur,M,25,UPI,Yes,2,2,Wednesday,February
2066,2022-03-09,noodles,sunfeast yippee,Food,3.0,13.0,0.0,45.0,jamshedpur,jamshedpur,jamshedpur,M,25,UPI,Yes,2,2,Wednesday,March
2067,2022-02-20,4.way socket ,panasonic,Eletrical Equipment,1.0,293.0,0.0,349.0,jamshedpur,jamshedpur,jamshedpur,M,25,UPI,Yes,2,2,Sunday,February
2068,2022-08-30,laptop table,callas,Others,1.0,392.0,0.0,699.0,bhubaneshwar,bhubaneshwar,bhubaneshwar,M,25,UPI,Yes,2,2,Tuesday,August
2069,2022-08-29,weighing scale,hoffen,Sports and Fitness,1.0,392.0,0.0,699.0,bangalore,bangalore,bangalore,M,25,UPI,Yes,1,1,Monday,August
2070,2022-08-28,wafers,dukes waffy,Food,2.0,21.0,0.0,25.0,bhubaneshwar,bhubaneshwar,bhubaneshwar,M,25,UPI,Yes,2,2,Sunday,August
2071,2022-08-20,cookies,sunfeast,Food,2.0,64.0,0.0,79.0,bhubaneshwar,bhubaneshwar,bhubaneshwar,M,25,UPI,Yes,2,2,Saturday,August
2072,2022-08-21,potato chips,lays,Food,4.0,30.0,0.0,130.0,bhubaneshwar,bhubaneshwar,bhubaneshwar,M,25,UPI,Yes,2,2,Sunday,August
2073,2022-08-22,potato chips,bingo,Food,4.0,30.0,0.0,130.0,bhubaneshwar,bhubaneshwar,bhubaneshwar,M,25,UPI,Yes,2,2,Monday,August
2074,2022-08-23,alu bhujia,haldiram,Food,2.0,95.0,0.0,220.0,bhubaneshwar,bhubaneshwar,bhubaneshwar,M,25,UPI,Yes,2,2,Tuesday,August
2075,2022-08-24,biscuit,parle,Food,4.0,40.0,0.0,180.0,bhubaneshwar,bhubaneshwar,bhubaneshwar,M,25,UPI,Yes,2,2,Wednesday,August
2076,2022-01-10,planter pot,sulfar garden,Others,1.0,75.0,0.0,0.0,bangalore,bangalore,bangalore,M,25,Gift Card,No,1,1,Monday,January
2077,2022-06-05,tooth brush,oral B,Personal Hygiene,4.0,50.0,0.0,220.0,bangalore,bangalore,bangalore,M,25,UPI,No,1,1,Sunday,June
2078,2022-08-27,instrument stand,kadence,Others,1.0,397.0,0.0,469.0,bangalore,bangalore,bangalore,M,25,UPI,No,1,1,Saturday,August
2079,2022-08-25,wrist band,MI,Sports and Fitness,1.0,62.0,0.0,74.0,bangalore,bangalore,bangalore,M,25,UPI,No,1,1,Thursday,August
2080,2022-06-17,tiles gap filler,vivnets,Others,1.0,295.0,0.0,349.0,bangalore,bangalore,bangalore,M,25,UPI,No,1,1,Friday,June
2081,2022-10-21,ayurveda supplements,himalayan,Personal Hygiene,4.0,136.0,0.0,538.0,bangalore,bangalore,bangalore,M,25,UPI,No,1,1,Friday,October
2082,2022-10-22,facewash,himalayan,Personal Hygiene,1.0,108.0,0.0,136.0,bangalore,bangalore,bangalore,M,25,UPI,No,1,1,Saturday,October
2083,2022-09-17,hair oil,man matters,Personal Hygiene,1.0,253.0,0.0,299.0,bangalore,bangalore,bangalore,M,25,UPI,No,1,1,Saturday,September
2084,2022-08-15,spike adaptor,g power,Eletrical Equipment,1.0,527.0,0.0,623.0,bangalore,bangalore,bangalore,M,23,UPI,No,1,1,Monday,August
2085,2022-08-16,Mobile phone foldable holder,ELV,Others,1.0,189.0,0.0,224.0,bangalore,bangalore,bangalore,M,23,UPI,No,1,1,Tuesday,August
2086,2022-08-17,laptop holder for desk,striff,Others,1.0,422.0,0.0,499.0,bangalore,bangalore,bangalore,M,23,UPI,No,1,1,Wednesday,August
2087,2022-08-08,rakhi,General,Clothing and Fashion,1.0,106.0,0.0,119.0,bangalore,bangalore,bangalore,M,23,UPI,No,1,1,Monday,August
2088,2022-05-05,smart phone,one plus,Electronics,1.0,56778.0,0.0,66999.0,howrah,howrah,howrah,M,23,Credit Card,No,2,2,Thursday,May
2089,2022-07-31,cloth drying stand,bathla mobidry,Others,1.0,1784.0,0.0,1999.0,howrah,howrah,howrah,M,23,Credit Card,Yes,2,2,Sunday,July
2090,2022-01-08,washing machine,samsung,Home and Decor,1.0,12364.0,0.0,13840.0,howrah,howrah,howrah,M,23,Credit Card,Yes,2,2,Saturday,January
2091,2022-08-06,pants,jockey,Clothing and Fashion,1.0,475.0,0.0,499.0,jamshedpur,jamshedpur,jamshedpur,M,23,UPI,Yes,2,2,Saturday,August
2092,2022-07-31,foot ware,adidas,Clothing and Fashion,1.0,489.0,0.0,548.0,howrah,howrah,howrah,M,23,UPI,Yes,2,2,Sunday,July
2093,2022-05-21,door mat,kuber industries,Others,6.0,180.0,0.0,884.0,howrah,howrah,howrah,M,23,UPI,Yes,2,2,Saturday,May
2094,2022-05-22,nail clippers,beaute secrets,Personal Hygiene,2.0,380.0,0.0,898.0,howrah,howrah,howrah,M,23,UPI,Yes,2,2,Sunday,May
2095,2022-05-22,multipurpose table,ofixo,Others,1.0,558.0,0.0,659.0,jamshedpur,jamshedpur,jamshedpur,M,23,UPI,Yes,2,2,Sunday,May
2096,2022-02-15,tripod mobile holder,slovic,Others,1.0,244.0,0.0,289.0,bhubaneshwar,bhubaneshwar,bhubaneshwar,M,23,UPI,Yes,2,2,Tuesday,February
2097,2022-02-15,tripod dslr holder,dijitek,Others,1.0,1312.0,0.0,1549.0,bhubaneshwar,bhubaneshwar,bhubaneshwar,M,25,UPI,Yes,2,2,Tuesday,February
2098,2022-02-17,bluetooth remote controller,vomoko,Electronics,1.0,165.0,0.0,195.0,bhubaneshwar,bhubaneshwar,bhubaneshwar,M,25,UPI,Yes,2,2,Thursday,February
2099,2022-01-15,footware,paragon,Clothing and Fashion,1.0,189.0,0.0,212.0,jamshedpur,jamshedpur,jamshedpur,M,25,UPI,Yes,2,2,Saturday,January
2100,2022-02-17,gas stove,prestige,Home and Decor,1.0,2202.0,0.0,2599.0,bangalore,bangalore,bangalore,M,25,Debit Card,Yes,1,1,Thursday,February
2101,2021-06-08,cotton jacket,meer india,Clothing and Fashion,1.0,649.0,0.0,649.0,katihar,katihar,katihar,F,22,UPI,No,3,3,Tuesday,June
2102,2021-06-08,wallet,elios,Others,1.0,422.0,0.0,499.0,katihar,katihar,katihar,F,22,UPI,No,3,3,Tuesday,June
2103,2021-07-08,shoes,canvas,Clothing and Fashion,1.0,475.0,0.0,499.0,katihar,katihar,katihar,F,22,UPI,No,3,3,Thursday,July
2104,2021-08-08,pen drive,san disk,Electronics,1.0,431.0,33.0,509.0,katihar,katihar,katihar,F,22,UPI,No,3,3,Sunday,August
2105,2021-09-29,power bank,MI,Electronics,2.0,677.0,0.0,799.0,katihar,katihar,katihar,F,22,UPI,No,3,3,Wednesday,September
2106,2022-04-29,Raw Basil Seeds ,GreenFinity,Food,1.0,222.86,35.71,234.0,baloda bazar ,baloda bazar ,baloda bazar ,M,60,Debit Card,No,3,3,Friday,April
2107,2022-01-24,Hershey's Cocoa ,Hershey's,Food,1.0,160.16,35.71,189.0,bengaluru,bengaluru,bengaluru,M,23,UPI,No,1,1,Monday,January
2108,2021-01-02, Raw Apple Cider Vinegar ,Bragg,Food,1.0,438.98,35.71,518.0,raipur,raipur,raipur,M,30,UPI,No,2,2,Saturday,January
2109,2022-03-22,Premium Raw California Almonds ,Nutraj,Food,1.0,388.39,35.71,435.0,raipur,raipur,raipur,M,30,Debit Card,No,2,2,Tuesday,March
2110,2022-02-14,Alsi Fresh Flax Seeds,SFT,Food,1.0,186.67,35.71,196.0,raipur,raipur,raipur,M,30,Debit Card,No,2,2,Monday,February
2111,2022-02-14,TulsiCalifornia Walnuts Kernels Premium ,TulsiCalifornia,Food,1.0,566.67,35.71,595.0,raipur,raipur,raipur,M,30,Debit Card,No,2,2,Monday,February
2112,2022-06-08,ZEB WATTS Extension Socket,ZEBRONICS,Electronics,1.0,315.25,33.9,744.0,bengaluru,bengaluru,bengaluru,F,25,UPI,Yes,1,1,Wednesday,June
2113,2022-05-06,mAh Power Bank ,CROMA,Electronics,1.0,592.37,33.9,699.0,bengaluru,bengaluru,bengaluru,F,25,UPI,Yes,1,1,Friday,May
2114,2022-05-25,Diary,Doodle-Adventures,Stationeries,1.0,266.96,35.71,339.0,bengaluru,bengaluru,bengaluru,F,25,UPI,Yes,1,1,Wednesday,May
2115,2022-04-28,Kristina Green Blocking Wallet Women,Hornbull,Clothing and Fashion,1.0,677.12,35.71,799.0,chennai,chennai,chennai,F,29,UPI,No,1,1,Thursday,April
2116,2022-03-14, Aluminium Pot,Mannarcraft,Home and Decor,1.0,1088.39,35.71,1219.0,bengaluru,bengaluru,bengaluru,F,25,UPI,Yes,1,1,Monday,March
2117,2019-11-29,Galaxy M30,Samsung,Electronics,1.0,8927.68,35.71,9999.0,port blair,port blair,port blair,F,29,UPI,No,2,2,Friday,November
2118,2022-10-17,Pill Organizer Storage Box,INKULTURE,Home and Decor,1.0,160.17,33.9,189.0,chennai,chennai,chennai,M,29,Credit Card,No,1,1,Monday,October
2119,2022-10-21,Pure TC Size Sheet Pillow Cover,RajasthaniKart,Home and Decor,1.0,237.14,33.9,248.0,chennai,chennai,chennai,M,27,Gift Card,No,1,1,Friday,October
2120,2022-10-26,Makeup Set Storage Barrel,URBANMAC,Home and Decor,1.0,216.1,33.9,255.0,chennai,chennai,chennai,M,27,UPI,No,1,1,Wednesday,October
2121,2022-09-25,Easy Assemble Light Foldable Shoe Rack,Ebee,Home and Decor,1.0,253.39,33.9,299.0,chennai,chennai,chennai,M,27,Gift Card,No,1,1,Sunday,September
2122,2022-09-25,Easy Assemble Light Foldable Foldable,Ebee,Home and Decor,1.0,253.39,33.9,299.0,chennai,chennai,chennai,M,27,Gift Card,No,1,1,Sunday,September
2123,2022-09-25,Easy Assemble Light Foldable Shoe Rack,Ebee,Home and Decor,1.0,253.39,33.9,299.0,chennai,chennai,chennai,M,27,Gift Card,No,1,1,Sunday,September
2124,2022-08-25,CRAFTS Antique Fold Side Table,UHUD,Home and Decor,1.0,356.25,71.43,399.0,noida,noida,noida,M,23,UPI,No,2,2,Thursday,August
2125,2022-08-31,JRSW In String And Cutter,JUAREZ,Others,1.0,253.39,33.9,299.0,bengaluru,bengaluru,bengaluru,M,29,Gift Card,Yes,1,1,Wednesday,August
2126,2022-11-08,DESIGNER Cotton Printed Kurta,ANNI-DESIGNER,Clothing and Fashion,1.0,558.47,33.9,659.0,port blair,port blair,port blair,F,32,UPI,Yes,2,2,Tuesday,November
2127,2022-05-29,AQUASOFT Cream,NEW-AQUASOFT,Clothing and Fashion,1.0,295.76,50.85,349.0,port blair,port blair,port blair,F,29,Gift Card,Yes,2,2,Sunday,May
2128,2022-03-30,Latex Non Disposable gloves,PARAKIN,Personal Hygiene,1.0,423.21,35.71,474.0,port blair,port blair,port blair,M,29,Debit Card,Yes,2,2,Wednesday,March
2129,2022-07-17,Executive Steel Lunch Box,MILTON,Home and Decor,1.0,288.14,33.9,680.0,bengaluru,bengaluru,bengaluru,M,29,UPI,No,1,1,Sunday,July
2130,2022-11-02,Microfiber Quote Cover Filler Filler,Indigifts,Others,1.0,1293.75,35.71,1449.0,chennai,chennai,chennai,F,29,UPI,Yes,1,1,Wednesday,November
2131,2022-02-04,Organics Vegan Nutrition Supplement,Himalayan,Personal Hygiene,1.0,592.37,33.9,699.0,bengaluru,bengaluru,bengaluru,M,29,UPI,Yes,1,1,Friday,February
2132,2022-10-13,watts Dryer Dryer,PHILIPS,Electronics,1.0,591.53,33.9,698.0,port blair,port blair,port blair,M,29,UPI,No,2,2,Thursday,October
2133,2022-03-22,Rs Cube x kids adults adults,Negi,Stationeries,1.0,160.71,35.71,180.0,bengaluru,bengaluru,bengaluru,M,29,UPI,Yes,1,1,Tuesday,March
2134,2022-07-09,Mirrored eye For Women,NuVew,Others,1.0,317.8,40.0,375.0,bahraich,bahraich,bahraich,M,34,Debit Card,Yes,3,3,Saturday,July
2135,2021-08-10,Paper Decal Baby Removable Decor,PRINTELLIGENT,Home and Decor,1.0,204.46,33.9,229.0,jogabani,jogabani,jogabani,M,26,Gift Card,No,3,3,Tuesday,August
2136,2021-05-12,Shri-Krishan-kripa handloom Cotton Mattress Cover Single Bed,Shri-Krishan-kripa,Home and Decor,1.0,380.0,33.9,1596.0,aurangabad,aurangabad,aurangabad,M,35,Gift Card,No,2,2,Wednesday,May
2137,2021-11-14,OZiva Superfood Plant Protein ,OZiva,Food,1.0,592.37,35.71,699.0,aurangabad,aurangabad,aurangabad,M,35,UPI,No,2,2,Sunday,November
2138,2021-10-14,Kuber Industries Luxurious Microfibre Pillow Filler ,Kuber,Home and Decor,1.0,171.0,33.9,179.55,aurangabad,aurangabad,aurangabad,M,35,UPI,No,2,2,Thursday,October
2139,2021-02-09,Solid and Fluid Mechanics ,Solid,Stationeries,1.0,375.0,35.71,375.0,"lucknow, ","lucknow, ","lucknow, ",M,25,UPI,No,2,2,Tuesday,February
2140,2021-08-12,Philips Avent 260ml Natural Feeding Bottle,Philips,Home and Decor,1.0,714.29,33.9,800.0,new delhi,new delhi,new delhi,M,25,UPI,No,1,1,Thursday,August
2141,2021-12-17,How to Prepare for Verbal Ability and Reading Comprehension for CAT , ,Stationeries,1.0,615.0,35.71,615.0,lucknow,lucknow,lucknow,M,26,Debit Card,No,2,2,Friday,December
2142,2020-07-23,The Great Ages of World Architecture , ,Stationeries,1.0,365.0,35.71,365.0,lucknow,lucknow,lucknow,M,27,Debit Card,No,2,2,Thursday,July
2143,2022-08-28,Women's Horlicks Health and Nutrition Drink,Women's,Food,1.0,227.97,35.71,269.0,lucknow,lucknow,lucknow,M,26,UPI,No,2,2,Sunday,August
2144,2022-01-25,JimXen® Electric Hot Water Bottle Bag,JimXen®,Home and Decor,1.0,338.14,33.9,339.15,lucknow,lucknow,lucknow,M,26,UPI,No,2,2,Tuesday,January
2145,2022-10-18,Milton Duo DLX 1000 Thermosteel 24 Hours Hot and Cold Water Bottle,Milton,Home and Decor,1.0,931.36,33.9,1099.0,bengaluru,bengaluru,bengaluru,M,27,Debit Card,No,1,1,Tuesday,October
2146,2022-12-10,Whiskas Kitten (2-12 Months) Wet Cat Food,Whiskas,Others,2.0,330.51,33.9,780.0,bengaluru,bengaluru,bengaluru,F,25,UPI,No,1,1,Saturday,December
2147,2022-01-09,Screen Protector,Robustrion,Others,1.0,381.0,0.0,449.0,khammam,khammam,khammam,M,22,UPI,Yes,3,3,Sunday,January
2148,2022-08-30,"Prime (Yearly Membership) 1,499.00 ",Amazon,Others,1.0,1270.0,0.0,1499.0,khammam,khammam,khammam,M,22,UPI,Yes,3,3,Tuesday,August
2149,2022-08-17,Coffee Powder,Continental,Food,2.0,373.0,0.0,440.0,palwancha,palwancha,palwancha,M,25,Credit Card,Yes,3,3,Wednesday,August
2150,2022-09-08,Mobile,OnePlus,Electronics,1.0,16101.0,0.0,18999.0,khammam,khammam,khammam,M,22,Debit Card,Yes,3,3,Thursday,September
2151,2022-07-23,Screen Protector,Robustrion,Others,1.0,790.0,0.0,932.0,khammam,khammam,khammam,M,22,UPI,Yes,3,3,Saturday,July
2152,2022-07-23,iPad Pencil,Tukzer,Electronics,1.0,790.0,0.0,932.0,khammam,khammam,khammam,M,22,UPI,Yes,3,3,Saturday,July
2153,2022-07-23,iPad Case,Robustrion,Others,1.0,790.0,0.0,932.0,khammam,khammam,khammam,M,22,UPI,Yes,3,3,Saturday,July
2154,2022-07-22,iPad,Apple,Electronics,1.0,21525.0,0.0,25400.0,khammam,khammam,khammam,M,22,Debit Card,Yes,3,3,Friday,July
2155,2022-07-17,Maxi Gown,Marziyaa,Clothing and Fashion,1.0,719.0,0.0,849.0,kothagudem,kothagudem,kothagudem,F,22,UPI,Yes,3,3,Sunday,July
2156,2022-06-27,Ac cover,MW,Others,1.0,296.0,0.0,349.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Monday,June
2157,2022-05-06,Adapter,Samsung,Others,1.0,1186.0,0.0,1399.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Friday,May
2158,2022-05-06,USB Type.C to USB Type.C ,AmazonBasics,Others,1.0,643.0,0.0,759.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Friday,May
2159,2022-03-23, Face mask ,Bi.dos,Others,1.0,252.0,0.0,297.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Wednesday,March
2160,2022-03-23,Spin Mop,Esquire,Others,1.0,543.0,0.0,641.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Wednesday,March
2161,2022-03-23,Fan Cleaning Duster,SKYTONE,Others,1.0,279.0,0.0,329.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Wednesday,March
2162,2022-03-23,Earbuds ,boAt,Electronics,1.0,279.0,0.0,329.0,khammam,khammam,khammam,M,22,Debit Card,Yes,3,3,Wednesday,March
2163,2022-02-20, Wireless Cable Route,TP.Link,Others,1.0,1236.0,0.0,1459.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Sunday,February
2164,2022-03-02,Mobile,Pikkme,Electronics,1.0,169.0,0.0,199.0,khammam,khammam,khammam,F,22,Credit Card,Yes,3,3,Wednesday,March
2165,2022-01-19,Comforter,Amazon,Others,1.0,677.0,0.0,799.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Wednesday,January
2166,2022-11-01,Surgical Mask 100,Weston,Others,1.0,210.0,0.0,248.0,khammam,khammam,khammam,F,22,Credit Card,Yes,3,3,Tuesday,November
2167,2021-12-31,Space Telescope,Lukzer,Others,1.0,1508.0,0.0,1779.0,hyderabad,hyderabad,hyderabad,M,24,Credit Card,Yes,1,1,Friday,December
2168,2021-12-21,Wallet,Urban,Clothing and Fashion,1.0,411.0,0.0,485.0,hyderabad,hyderabad,hyderabad,M,23,UPI,Yes,1,1,Tuesday,December
2169,2021-12-21,Shampoo,Himalaya,Personal Hygiene,1.0,92.0,0.0,109.0,khammam,khammam,khammam,F,22,Credit Card,Yes,3,3,Tuesday,December
2170,2021-12-21,Lip Balm,NIVEA,Personal Hygiene,1.0,111.0,0.0,131.0,khammam,khammam,khammam,F,22,Credit Card,Yes,3,3,Tuesday,December
2171,2021-12-21,Body Lotion,Himalaya,Personal Hygiene,1.0,111.0,0.0,131.0,khammam,khammam,khammam,F,22,Credit Card,Yes,3,3,Tuesday,December
2172,2021-07-12,Power Bank ,realme,Others,1.0,1440.0,0.0,1699.0,khammam,khammam,khammam,F,22,UPI,Yes,3,3,Monday,July
2173,2021-06-12,Smart Watch  ,realme,Electronics,1.0,3897.0,0.0,4599.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Saturday,June
2174,2021-06-12,Smart Watch  ,realme,Electronics,1.0,3897.0,0.0,4599.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Saturday,June
2175,2021-06-12,Hair Styler,VEGA,Personal Hygiene,1.0,796.0,0.0,939.0,khammam,khammam,khammam,F,22,UPI,Yes,3,3,Saturday,June
2176,2021-06-12,Hair Dryer ,VEGA,Personal Hygiene,1.0,796.0,0.0,939.0,khammam,khammam,khammam,F,22,UPI,Yes,3,3,Saturday,June
2177,2021-11-24,Desk,Tread,Others,1.0,381.0,0.0,449.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Wednesday,November
2178,2021-11-11,Text Book,Lex Worth,Stationeries,1.0,212.0,0.0,250.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Thursday,November
2179,2021-10-17,Earbuds ,boAt,Electronics,1.0,2118.0,0.0,2499.0,khammam,khammam,khammam,F,22,UPI,Yes,3,3,Sunday,October
2180,2021-10-17,Table,GoRogue,Others,1.0,762.0,0.0,899.0,khammam,khammam,khammam,F,22,UPI,Yes,3,3,Sunday,October
2181,2021-10-17,Chair,Nilkamal,Others,1.0,3381.0,0.0,3990.0,khammam,khammam,khammam,F,22,UPI,Yes,3,3,Sunday,October
2182,2021-10-17,Adaptor,Goldmedal,Others,1.0,465.0,0.0,549.0,khammam,khammam,khammam,F,22,UPI,Yes,3,3,Sunday,October
2183,2021-10-17,Desk,BLUEWUD,Others,1.0,1765.0,0.0,2083.0,khammam,khammam,khammam,M,22,UPI,Yes,3,3,Sunday,October
2184,2021-10-17,Stool,Cello,Others,1.0,1765.0,0.0,2083.0,khammam,khammam,khammam,M,22,UPI,Yes,3,3,Sunday,October
2185,2021-02-10,Mobile cover,Amazon,Others,1.0,253.0,0.0,299.0,hyderabad,hyderabad,hyderabad,M,22,Credit Card,Yes,1,1,Wednesday,February
2186,2021-02-10,Mobile,Samsung,Electronics,1.0,28593.0,0.0,33740.0,hyderabad,hyderabad,hyderabad,M,22,Debit Card,Yes,1,1,Wednesday,February
2187,2021-08-31,Power Bank,realme,Others,1.0,1355.0,0.0,1599.0,hyderabad,hyderabad,hyderabad,M,22,Credit Card,Yes,1,1,Tuesday,August
2188,2021-08-24,Prime (Yearly Membership) 999.00 ,Amazon,Others,1.0,847.0,0.0,999.0,hyderabad,hyderabad,hyderabad,M,22,Debit Card,Yes,1,1,Tuesday,August
2189,2021-03-08,Earphones,Sounce,Electronics,1.0,160.0,0.0,189.0,hyderabad,hyderabad,hyderabad,M,22,Credit Card,Yes,1,1,Monday,March
2190,2021-02-08,Headphone splitter,AmazonBasics,Others,1.0,0.0,0.0,0.0,khammam,khammam,khammam,M,22,Credit Card,Yes,3,3,Monday,February
2191,2021-07-28,Clock,Webelkart,Others,1.0,296.0,0.0,349.0,hyderabad,hyderabad,hyderabad,M,22,Credit Card,Yes,1,1,Wednesday,July
2192,2021-07-26,Headsets,Ant,Electronics,1.0,1101.0,0.0,1299.0,hyderabad,hyderabad,hyderabad,M,22,Debit Card,Yes,1,1,Monday,July
2193,2021-07-15,Earbuds ,WeCool,Electronics,1.0,762.0,0.0,899.0,hyderabad,hyderabad,hyderabad,M,23,Credit Card,Yes,1,1,Thursday,July
2194,2021-06-30,Earbuds ,realme,Electronics,1.0,2118.0,0.0,2499.0,kothagudem,kothagudem,kothagudem,M,22,UPI,Yes,3,3,Wednesday,June
2195,2021-06-19,Vaccum cleaner,Inalsa,Electronics,1.0,3982.0,0.0,4699.0,palwancha,palwancha,palwancha,F,25,UPI,Yes,3,3,Saturday,June
2196,2021-01-06,Face Mask,Gear,Others,1.0,334.0,0.0,394.0,hyderabad,hyderabad,hyderabad,M,22,Credit Card,Yes,1,1,Wednesday,January
